Action Required,Product Code,Description,New Sales Price,Cost Price,Full Price Margin %,, ,New Distributor Price,Cost Price ,Distributor Margin %,  ,   ,Type,Category,    ,Distributor %
,SC-MU-05,Spine-Creaser to fit M�ller Martini 0554.0401 & 0507.0400 st,1916.4,316.35,83.5,,,1149.84,316.35,72.5,,,tool,Spine-Creaser,,60
NEEDS PRICING,SC-MU-04,OBSOLETE - Spine Creaser to fit Muller Cover Feeder 0554.04,1916.4,20.77,98.9,,,,20.77,,,,tool,Spine-Creaser,,
,CC-MU-01,Spine-Creaser to fit M�ller Martini (older) 1528 & 1529 stit,1916.4,156.16,91.9,,,1149.84,156.16,86.4,,,tool,Spine-Creaser,,60
,SC-HD-04,"Spine-Creaser to fit Heidelberg ST-350, ST-400 (late models)",2036.4,369.93,81.8,,,1221.84,369.93,69.7,,,tool,Spine-Creaser,,60
,TWS-ID/MBO30-5,Waste Stripper - 5mm Width - 30mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/MBO30-4,Waste Stripper - 4mm Width - 30mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/MBO30-3,Waste Stripper - 3mm Width - 30mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/MBO-40.5,Waste Stripper - 5mm Width - 40mm Inside Diameter,42,,,,,25.2,,,,,consumable,Waste-Stripper,,60
,TWS-ID/MBO-40.4,Waste Stripper - 4mm Width - 40mm Inside Diameter,42,,,,,25.2,,,,,consumable,Waste-Stripper,,60
,TWS-ID/MBO-40.3,Waste Stripper - 3mm Width - 40mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
NEEDS PRICING,TWS-ID/MBO-35.5,35mm MBO Waste Stripper-5mm Thick,42,5,88.1,,,,5,,,,consumable,Waste-Stripper,,
NEEDS PRICING,TWS-ID/MBO-35.4,35mm MBO Waste Stripper-4mm Thick,42,5,88.1,,,,5,,,,consumable,Waste-Stripper,,
,TWS-ID/MBO-35.3,35mm MBO Waste Stripper-3mm Thick,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
NEEDS PRICING,TWS-ID/MBO-35-5,35mm MBO Waste Stripper 5mm Thick Short Version,42,,,,,,,,,,consumable,Waste-Stripper,,
NEEDS PRICING,TWS-ID/MBO-35-3,35mm MBO Waste Stripper 3mm Thick Short Version,42,5,88.1,,,,5,,,,consumable,Waste-Stripper,,
NEEDS PRICING,TWS-ID/MBO-30.5-SHORT,Waste Stripper MBO 30mm I/D 5mm Width Short Version,42,,,,,,,,,,consumable,Waste-Stripper,,
,TWS-ID/MB-5,Waste Stripper - 5mm Width - 20mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/MB-4,Waste Stripper - 4mm Width - 20mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/MB-3,Waste Stripper - 3mm Width - 20mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/HO30.5,30mm Horizon Waste Stripper,42,,,,,25.2,,,,,consumable,Waste-Stripper,,60
,TWS-ID/HO20-5,Waste Stripper - 5mm Width - 20mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/HO20-4,Waste Stripper - 4mm Width - 20mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/HO20-3,Waste Stripper - 3mm Width - 20mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/HH45.5,Waste Stripper - 5mm Width - 45mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/HH45.4,Waste Stripper - 4mm Width - 45mm Inside Diameter,42,9.75,76.8,,,25.2,9.75,61.3,,,consumable,Waste-Stripper,,60
,TWS-ID/HH45.3,Waste Stripper - 3mm Width - 45mm Inside Diameter,42,9.75,76.8,,,25.2,9.75,61.3,,,consumable,Waste-Stripper,,60
,TWS-ID/HH30.5,Waste Stripper - 5mm Width - 30mm Inside Diameter,42,6,85.7,,,25.2,6,76.2,,,consumable,Waste-Stripper,,60
,TWS-ID/HH30.4,Waste Stripper - 4mm Width - 30mm Inside Diameter,42,,,,,25.2,,,,,consumable,Waste-Stripper,,60
,TWS-ID/HH30.3,Waste Stripper - 3mm Width - 30mm Inside Diameter,42,6,85.7,,,25.2,6,76.2,,,consumable,Waste-Stripper,,60
NEEDS PRICING,TWS-ID/HH25-M9-3,Waste Stripper For H&H 25mm,42,,,,,,,,,,consumable,Waste-Stripper,,
NEEDS PRICING,TWS-ID/HH25-M7-3,Waste Stripper For H&H 25mm,42,,,,,,,,,,consumable,Waste-Stripper,,
,TWS-ID/GUK35-CREASER-5,GUK Creaser 35mm Waste Stripper - 5mm Thick,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/GUK35-CREASER-4,GUK Creaser 35mm Waste Stripper - 4mm Thick,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/GUK35-CREASER-3,GUK Creaser 35mm Waste Stripper - 3mm Thick,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/GUK35-5,Waste Stripper - 5mm Width - 35mm Inside Diameter,42,20,52.4,,,25.2,20,20.6,,,consumable,Waste-Stripper,,60
,TWS-ID/GUK35-4,Waste Stripper - 4mm Width - 35mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/GUK35-3,Waste Stripper - 3mm Width - 35mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/GUK35-1,Waste Stripper - 1mm Width - 35mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/GUK20-5,20mm GUK Waste Stripper - 5mm Thick,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/GUK20-4,20mm GUK Waste Stripper - 4mm Thick,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/GUK20-3,20mm GUK Waste Stripper - 3mm Thick,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/DCM-5,Waste Stripper - 5mm Width - 36mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/DCM-4,Waste Stripper - 4mm Width - 36mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/DCM-3,Waste Stripper - 3mm Width - 36mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/AGOR-5,Agor Waste Stripper 5mm,42,1.5,96.4,,,25.2,1.5,94,,,consumable,Waste-Stripper,,60
,TWS-ID/AGOR-4,Agor Waste Stripper 4mm,42,1.5,96.4,,,25.2,1.5,94,,,consumable,Waste-Stripper,,60
,TWS-ID/AGOR-3,Agor Waste Stripper 3mm,42,1.5,96.4,,,25.2,1.5,94,,,consumable,Waste-Stripper,,60
,TWS-ID/35-4,Waste Stripper - 4mm Width - 35mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/35-3,Waste Stripper - 3mm Width - 35mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/35,Waste Stripper - 5mm Width - 35mm Inside Diameter,42,6,85.7,,,25.2,6,76.2,,,consumable,Waste-Stripper,,60
,TWS-ID/25-4,Waste Stripper - 4mm Width - 25mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/25-3,Waste Stripper - 3mm Width - 25mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
,TWS-ID/25,Waste Stripper - 5mm Width - 25mm Inside Diameter,42,5,88.1,,,25.2,5,80.2,,,consumable,Waste-Stripper,,60
NEEDS PRICING,TWS-ID-HO/30,DO NOT USE THIS CODE,42,,,,,,,,,,consumable,Waste-Stripper,,
,PD-WEB,Web Micro-Perforator,960,163.36,83,,,576,163.36,71.6,,,tool,Web-Tool,,60
,TRI-WEB-03,100mm O/D Web Creaser,1696.67,154.65,90.9,,,1018,154.65,84.8,,,tool,Web-Tool,,60
,TRI-WEB-02,Web Tri-Creaser - Double Floating Unit,1696.67,333.82,80.3,,,1018,333.82,67.2,,,tool,Web-Tool,,60
,TRI-WEB-01,Web Tri-Creaser - Single Bearing Unit,1696.67,298.45,82.4,,,1018,298.45,70.7,,,tool,Web-Tool,,60
,TRI-WEB-04,Muller Web Press Tri-Creaser,2106.67,,,,,1264,,,,,tool,Web-Tool,,60
,TRI-WEB-05,Web Spine & Hinge Fixed at 6mm,3416.67,358.68,89.5,,,2050,358.68,82.5,,,tool,Web-Tool,,60
NEEDS PRICING,CSM-AF-ACC-SS/,CSM-Accelerator Shaft Support Washer,5,0.1,60,,,,0.1,,,,consumable,,,
NEEDS PRICING,CSM-AF-ACC-BUF,CSM-O Ring Buffer for Accelerator Shaft,5,0.2,60,,,,0.2,,,,consumable,,,
NEEDS PRICING,CSM-FTWASHER,CSM - Washer for Feeder Tower Tie Plate,5,0.27,58.5,,,,0.27,,,,consumable,,,
NEEDS PRICING,CSM-LCBEARING,CSM-Ball Bearing for Locking Collar,5,0.1,90,,,,0.1,,,,consumable,,,
NEEDS PRICING,CSM-AF-ACC-ORI,CSM-O Ring for Accelerator Shaft,5,0.5,60,,,,0.5,,,,consumable,,,
NEEDS PRICING,CSM/TOWERSCRE,CSM - -Tower Fixing Screw AF/QF 59349479,5,0.79,60.5,,,,0.79,,,,consumable,,,
NEEDS PRICING,CS-KNOB,CSM - Fixing Knob for Mini Receiving Tray,5,1,50,,,,1,,,,consumable,,,
NEEDS PRICING,SHIM-SP/PACK,Shim Washers Pack,5,12.49,-399.6,,,,12.49,,,,consumable,,,
NEEDS PRICING,CSM-BOLTM8,CSM - Bolt for Std Calliper Mechanism,5,1,61.5,,,,1,,,,consumable,,,
,CC-MU-01-WASH,Washers for CC-MU-01,5,0.23,91.6,,,1.64,0.23,86,,,consumable,,,60
,1MM/SHIM-SPACER,Shim Washer 1mm,5,,,,,1.64,,,,,consumable,,,60
,0.5MM/SHIM-SPACER,Shim Washer 0.5mm,5,0.23,91.6,,,1.64,0.23,86,,,consumable,,,60
,0.1MM/SHIM-SPACER,Shim Washer 0.1mm (DIN 988 A2 ST/ST),5,0.09,96.7,,,1.64,0.09,94.5,,,consumable,,,60
,M3X5.8-TORX-SCREW,Perforation Fixing Screws for Morgana,5,,,,,2.03,,,,,consumable,,,60
,M4X6MMBESPOKESCREW,M4 X 6MM Bespoke Screw for Horizon Quad Creaser,5,,,,,2.1,,,,,consumable,,,60
,CC-MU-01-BOLT,Fixing bolt for CC-MU-01,5,0.06,98.3,,,2.1,0.06,97.1,,,consumable,,,60
NEEDS PRICING,8MMX8-SCREWS,8 x 8 Screws - do not use this code,5,0.49,86,,,,0.49,,,,consumable,,,
,8MMX6-SCREWS,M8 x 6mm Brass Tipped Grubscrew,5,1.47,58,,,2.1,1.47,30,,,consumable,,,60
,6X25SCREWS,M6 x 25mm Slotted Headless Screw,5,0.23,93.4,,,2.1,0.23,89,,,consumable,,,60
,6MMX8-SCREWS,M6 x 8mm Brass Tipped Grubscrew,5,1.29,63.1,,,2.1,1.29,38.6,,,consumable,,,60
,6MMX6.5SCREWS,M6 x 6.5mm Brass Tipped Grubscrew,5,0.64,81.7,,,2.1,0.64,69.5,,,consumable,,,60
,6MMX36-SCREWS,6mm x 36mm Hexagon Screw,5,1,71.4,,,2.1,1,52.4,,,consumable,,,60
,6MM-SCREWS,M6 x 5mm Brass Tipped Grubscrew,5,0.51,85.4,,,2.1,0.51,75.7,,,consumable,,,60
,5MMX6-DOM-SCREWS,M5 x 6mm Socket Dome Screw - Dave has them,5,,,,,2.1,,,,,consumable,,,60
,5MMX35-SCREWS,5mm x 30mm Screws,5,0.11,96.9,,,2.1,0.11,94.8,,,consumable,,,60
,5MMX10-SCREWS,M5 x 10mm long stainless steel screws,5,0.09,97.4,,,2.1,0.09,95.7,,,consumable,,,60
,50MM-BOLT,50mm Long Fixing Bolt,5,0.19,94.6,,,2.1,0.19,91,,,consumable,,,60
NEEDS PRICING,4MMX5,M4 x 5mm Grubscrew,5,0.5,85.7,,,,0.5,,,,consumable,,,
,4MMX4,M4 x 4mm Grubscrew,5,0.5,85.7,,,2.1,0.5,76.2,,,consumable,,,60
NEEDS PRICING,3MMX5MM-SREWS,Morgana Blade Screws,5,0.06,98.3,,,,0.06,,,,consumable,,,
NEEDS PRICING,3MMX10MM-SCREW,3mm x 10mm Morgana Nylon Sleeve Screw,5,,,,,,,,,,consumable,,,
,10MMX18-SCREWS,M10 X 18mm Brass tipped Grub Screws,5,,,,,2.1,,,,,consumable,,,60
NEEDS PRICING,CSM-AF-ACC/LC42,CSM-Locking Collar for Accelerator Shaft,5,1.53,58.6,,,,1.53,,,,consumable,,,
,25MM-HO-SPRING,25mm Long Pressure Strengthening Spring,5,0.73,82.1,,,2.44,0.73,70.1,,,consumable,,,60
NEEDS PRICING,CSM-AF-ON/OFF,CSM-Autofeed On/Off Switch,5,1.66,63.1,,,,1.66,,,,consumable,,,
NEEDS PRICING,CSM-AFGEAR/TWASH,CSM-Autofeed MKII Gearing Thrust Washer,5,2.01,59,,,,2.01,,,,consumable,,,
,10MMX14-SCREWS,M10 x 14mm Brass Tipped Grubscrew,5,3.01,42,,,3.11,3.01,3.2,,,consumable,,,60
,503700400,M8 x 8mm Brass Tipped Grubscrew,5,1.7,70.8,,,3.5,1.7,51.4,,,consumable,,,60
NEEDS PRICING,CSM-ORING,CSM - O-RING,7.5,2.2,63.9,,,,2.2,,,,consumable,,,
NEEDS PRICING,CSM-AF-SBKX-16-25,CSM-Autofeed-Top Shaft Slide Bearing,7.5,2.67,59.5,,,,2.67,,,,consumable,,,
NEEDS PRICING,M6X4.2MMSCREW,M6 x 4.2mm Screw,7.5,,,,,,,,,,consumable,,,
NEEDS PRICING,4MM-L-WRE,4mm L-Wrench Allen Key,7.5,,,,,,,,,,consumable,,,
NEEDS PRICING,CSM-AF-TS,CSM - Transformer Socket for Auto-Feed,8,1.46,81.8,,,,1.46,,,,consumable,,,
NEEDS PRICING,QC-BI-PC/W,(WRONG CODE DO NOT USE),10,,,,,,,,,,consumable,,,
NEEDS PRICING,QC-BI-PC,(WRONG CODE DO NOT USE),10,,,,,,,,,,consumable,,,
NEEDS PRICING,CSM/SM59349977,CSM - Paper Feed Smoother for Auto and Quick Feed,10,3.62,63.8,,,,3.62,,,,consumable,,,
NEEDS PRICING,CSM/SBAR,CSM - Magnetic Support Bar,10,3.62,63.8,,,,3.62,,,,consumable,,,
NEEDS PRICING,CSJ-TOPWASTE,CSJ - Top Micro-Perf Stripper for Junior,10,1.5,85,,,,1.5,,,,consumable,,,
NEEDS PRICING,CSJ-SMOOTHER,CSJ - Paper Feed Smoother for Junior,10,3.62,63.8,,,,3.62,,,,consumable,,,
NEEDS PRICING,CSJ-BOTTOMWASTE,CSJ-Bottom Micro-Perf Stripper for Junior,10,1.5,85,,,,1.5,,,,consumable,,,
NEEDS PRICING,CS-ALLEN-4MM,CreaseStream - 4mm T-Bar Ball End,10,1,90,,,,1,,,,consumable,,,
NEEDS PRICING,CSJ-DHTD-5M-305,CSJ-Toothed Drive Belt-Junior,11,4.22,61.6,,,,4.22,,,,consumable,,,
,MB-SPRING,Pressure Strengthening Spring & Washer Set,11.42,0.65,94.3,,,6.85,0.65,90.5,,,consumable,,,60
,8TORX-TOOL,T8 Torx Flag Keys,11.42,1.26,89,,,6.85,1.26,81.6,,,consumable,,,60
,5MM-LO/HEX-WRE,5mm L-Wrench Allen Key,11.42,0.59,94.8,,,6.85,0.59,91.4,,,consumable,,,60
,5MM-L-WRE-BALL,5mm Hexagon Ball Driver L-Wrench,11.42,1.42,87.6,,,6.85,1.42,79.3,,,consumable,,,60
,5MM-HEX-TOOL,5mm Allen Key,11.42,2.78,75.7,,,6.85,2.78,59.4,,,consumable,,,60
,4MM-HEX-TOOL,4mm Allen Key,11.42,3.77,67,,,6.85,3.77,45,,,consumable,,,60
,4MM-ALL-TOOL,4mm Allen Key,11.42,0.2,98.2,,,6.85,0.2,97.1,,,consumable,,,60
,3MM-L-WRE,3mm L-Wrench Allen Key,11.42,0.88,92.3,,,6.85,0.88,87.2,,,consumable,,,60
,3MM-HEX-TOOL,3mm Allen Key,11.42,2.93,74.3,,,6.85,2.93,57.2,,,consumable,,,60
,2MM-HEX-TOOL,2mm Allen Key,11.42,0.9,92.1,,,6.85,0.9,86.9,,,consumable,,,60
,2.5MM-ALL-TOOL,2.5mm Allen Key,11.42,0.15,98.7,,,6.85,0.15,97.8,,,consumable,,,60
NEEDS PRICING,MU-STEEL-TAPE,Steel Tape 0.10mm (10m) for Muller Perf,12.5,5.71,54.3,,,,5.71,,,,consumable,,,
,LUGFILLER,Acetal Lug Filler,12.73,3.53,72.3,,,7.64,3.53,53.8,,,consumable,,,60
,SCRIBER,Extraction Tool,13.38,1.17,91.3,,,8.03,1.17,85.4,,,consumable,,,60
,Z-TAPE-ADH/8X50,8mm x 50m Self-Adhesive Tape for Creasing Matrix,13.53,0.93,93.1,,,8.12,0.93,88.5,,,consumable,,,60
,Z-TAPE-ADH/4X50,4mm x 50m Self-Adhesive Tape for Creasing Matrix,13.53,0.48,96.5,,,8.12,0.48,94.1,,,consumable,,,60
,MU-RED-TA,Red Self-Adhesive Tape for Creasing Matrix,13.53,6.28,53.6,,,8.12,6.28,22.7,,,consumable,,,60
NEEDS PRICING,CS-TABLE/WHEEL,CSM- Wheel for CreaseStream Table,15,1,93.3,,,,1,,,,consumable,,,
NEEDS PRICING,CS-APLUS-PER-ST,CS-Auto-Plus Perf Stripper & Smoother,15,6.04,59.7,,,,6.04,,,,consumable,,,
NEEDS PRICING,CSM-FRONT-COG,CSM- Front Cogwheel 3 for Mini 59333182,16,1,93.8,,,,1,,,,consumable,,,
NEEDS PRICING,CSM/SIDESTOP,CSM - Magnetic Side Stop,16.5,6.71,59.3,,,,6.71,,,,consumable,,,
NEEDS PRICING,CSM-AFGEAR/SHCOLL,CSM-Autofeed MKII Gearing Shaft Collar,16.65,6.87,58.7,,,,6.87,,,,consumable,,,
NEEDS PRICING,CSCC-COLLAR-B,CS Card Creaser Support Collar-Bottom,18.7,6.74,64,,,,6.74,,,,consumable,,,
NEEDS PRICING,CSM/HANDLE,CSM - CreaseStream Mini Handle Product,22,8.69,60.5,,,,8.69,,,,consumable,,,
NEEDS PRICING,CSCC/HANDLE,CS-Card Creaser Drive Handle,22,,,,,,,,,,consumable,,,
NEEDS PRICING,CSCC-COLLAR-T,CS-Card Creaser Support Collar Top,22,9.09,58.7,,,,9.09,,,,consumable,,,
,MU-DRUM-TAPE,Muller Drum Tape,22.83,10.35,54.7,,,13.7,10.35,24.5,,,consumable,,,60
,CC-MU-GC,Muller Spine-Creaser Groove Cutting Unit,22.83,2.8,87.7,,,13.7,2.8,79.6,,,consumable,,,60
NEEDS PRICING,CSM-AFGEAR/TBELT280-10,CSM-Autofeed MKII Gearing Belt,24,9.85,59,,,,9.85,,,,consumable,,,
NEEDS PRICING,CSCC/SIDELAY,CSCC-Magnetic Side Lay Guide,24,,,,,,,,,,consumable,,,
NEEDS PRICING,COLLAR-QC-PA,Collar for Panda,25,,,,,,,,,,consumable,,,
NEEDS PRICING,CSCC-CT-PACK,Card Creaser Cutting Pack,27.78,24.16,13,,,,24.16,,,,consumable,,,
NEEDS PRICING,CSM/SLAY,CSM - Magnetic Side Lay Guide 59349951,32.5,11.3,65.2,,,,11.3,,,,consumable,,,
,C-SPAN68.75,C-Spanner for DCM/MCM Machines,34.25,11,67.9,,,20.55,11,46.5,,,consumable,,,60
,SC-HO-02/CLIP,Clip for SC-HO-02,34.77,,,,,20.86,,,,,consumable,,,60
,SC-HD-04/CLIP,"Clips, Screw & Washer Set for SC-HD-04 Horseshoe Component",34.77,10.04,71.1,,,20.86,10.04,51.9,,,consumable,,,60
NEEDS PRICING,CSM/ENDSTOP,CSM - Magnetic End Stop,35,14.31,59.1,,,,14.31,,,,consumable,,,
NEEDS PRICING,CSJ-1345302180,CSJ-CreaseStream-Junior Button Start/Stop,37,12.82,65.4,,,,12.82,,,,consumable,,,
NEEDS PRICING,CSP-SGB,CSP - Short Gear Belt T5x350 70Teeth,40,1,97.5,,,,1,,,,consumable,,,
NEEDS PRICING,CSM-AF-CLADJMC,CSM - Autofeed Clutch Adjustment Motor,40,16.54,58.7,,,,16.54,,,,consumable,,,
NEEDS PRICING,PD-NY/SL-MOR,Do not use this code,42,8.09,80.7,,,,8.09,,,,consumable,,,
NEEDS PRICING,PD-NY/SL-HO-USA,DISCONTINUED Micro-Perf 20mm Horizon Black - USA (51.20mm),42,4.78,88.6,,,,4.78,,,,consumable,,,
NEEDS PRICING,PD-NY/SL-HO-B-USA,DISCONTINUED Micro-Perf  - 20mm Horizon Blue - USA (,42,8.78,79.1,,,,8.78,,,,consumable,,,
NEEDS PRICING,CSM-AF-CLDISC,CSM - Autofeed Clutch Disc,42,1,97.6,,,,1,,,,consumable,,,
NEEDS PRICING,CSCC-DSF/SHC-NY-B,OBSOLETE,42,9.03,78.5,,,,9.03,,,,consumable,,,
NEEDS PRICING,GB-ST/25-FP-FE,Female Only without Grippers 25mm Support Roller,46.8,15.84,66.2,,,,15.84,,,,consumable,,,
NEEDS PRICING,CSM-BELTPULLEY,CSM - Belt Pulley 21 T5 24-2 for Mini-59348751,47,,,,,,,,,,consumable,,,
,CSM-FTROLLER,CSM - Roller to Fit CSM Feeder Tower Unit,50,18.71,62.6,,,30,18.71,37.6,,,consumable,,,60
NEEDS PRICING,TECH544,CSM - Accelerator Shaft Support,55,19.14,65.2,,,,19.14,,,,consumable,,,
NEEDS PRICING,CSM-DELTRAY,CSM - Delivery Tray for CreaseStream Mini,55,22.36,59.3,,,,22.36,,,,consumable,,,
NEEDS PRICING,CSM/25-GB-TOP,CSM-CreaseStream Gripper Boss (Top Only),57.5,18.95,67,,,,18.95,,,,consumable,,,
NEEDS PRICING,CS-CF-CGT/USA,CardFolder Crease Guide Templates x12,57.97,1,98.3,,,,1,,,,consumable,,,
NEEDS PRICING,CS-CF-CGT,CardFolder Crease Guide Templates x12,57.97,1,98.3,,,,1,,,,consumable,,,
NEEDS PRICING,CSM-FTP,CSM-Feeder Tower Tie Plate,62.1,25.66,58.7,,,,25.66,,,,consumable,,,
NEEDS PRICING,CSCC-HOLDER,CardCreaserTop/Bottom Shaft Holder for,65,26.47,59.3,,,,26.47,,,,tool,,,
NEEDS PRICING,MT-SC-COLL-02/35,Multi Toll End Screw Collar 35mm,70.8,,,,,,,,,,consumable,,,
NEEDS PRICING,FEMALE-CP-AP/35-Y,Female for CP Applicator 35mm Yellow,72,10.64,85.2,,,,10.64,,,,consumable,,,
NEEDS PRICING,FEMALE-CP-AP/35-O,Female for CP-Applicator 35mm Orange,72,10.64,85.2,,,,10.64,,,,consumable,,,
NEEDS PRICING,FEMALE-CP-AP/35-B,Female for CP Applicator 35mm Blue,72,10.64,85.2,,,,10.64,,,,consumable,,,
NEEDS PRICING,CSM-ADAPT24V,CSM - Electrical Transformer Adaptor for,75,30.47,59.4,,,,30.47,,,,consumable,,,
,COLLAR-FF-SMY,Collar for Fast Fit Smyth,76.67,,,,,46,,,,,consumable,,,60
,COLLAR-FF-SH/55,Locking Collar for Shoei 55mm Fast Fit,76.67,,,,,46,,,,,consumable,,,60
,COLLAR-FF-RS,Locking Collar for Fast Fit Roto Score,76.67,,,,,46,,,,,consumable,,,60
,COLLAR-FF-ROS,Locking collar for Rosback Fast Fit,76.67,18.85,75.4,,,46,18.85,59,,,consumable,,,60
,COLLAR-FF-RO,Locking Collar for Rollem Fast Fit,76.67,15.37,80,,,46,15.37,66.6,,,consumable,,,60
,COLLAR-FF-HO/50,Locking Collar for Horizon,76.67,14.1,81.6,,,46,14.1,69.3,,,consumable,,,60
,COLLAR-FF-HH/35,Locking Collar for H&H 35mm,76.67,18.79,75.5,,,46,18.79,59.2,,,consumable,,,60
,COLLAR-FF-GUK/35,Locking Collar for GUK Fast Fit,76.67,10.06,86.9,,,46,10.06,78.1,,,consumable,,,60
,COLLAR-FF-DM,Locking Collar for Fast Fit Dick Moll,76.67,26.6,65.3,,,46,26.6,42.2,,,consumable,,,60
,COLLAR-FF-35,Locking collar for 35mm Fast Fit,76.67,18.81,75.5,,,46,18.81,59.1,,,consumable,,,60
,COLLAR-FF-30,Locking collar for 30mm Fast Fit,76.67,16.45,78.5,,,46,16.45,64.2,,,consumable,,,60
,COLLAR-FF-25,Locking Collar for 25mm Fast Fit,76.67,10,87,,,46,10,78.3,,,consumable,,,60
,COLLAR-EF-ROS,Locking Collar for Rosback Easy Fit,76.67,5.91,92.3,,,46,5.91,87.2,,,consumable,,,60
,COLLAR-EF-GUK-35,Locking Collar for GUK Easy Fit,76.67,15.81,79.4,,,46,15.81,65.6,,,consumable,,,60
,COLLAR-EF-BF/28,Locking Collar for Easy Fit Baum 28,76.67,14.65,80.9,,,46,14.65,68.2,,,consumable,,,60
,COLLAR-EF-35-SP,Spacer Collar for 35mm Easy Fit,76.67,10,87,,,46,10,78.3,,,consumable,,,60
,COLLAR-EF-35,Locking Collar for 35mm Easy Fit,76.67,10,87,,,46,10,78.3,,,consumable,,,60
,COLLAR-EF-30-SP,Spacer Collar for 30mm Easy Fit,76.67,10,87,,,46,10,78.3,,,consumable,,,60
,COLLAR-EF-25-SP,Spacer Collar for 25mm Easy Fit,76.67,10,87,,,46,10,78.3,,,consumable,,,60
,COLLAR-EF-25,Locking Collar for 25mm Easy Fit,76.67,10,87,,,46,10,78.3,,,consumable,,,60
NEEDS PRICING,FEMALE-MU/ADJ,Female only for Muller Adjustable S/C,96,,,,,,,,,,consumable,,,
NEEDS PRICING,CSCC/20-HOLDER,"Creasestream Card Creaser Perf, Cutting Knive Holder",97,51.69,46.7,,,,51.69,,,,tool,,,
NEEDS PRICING,CSM-AF-LSW,CSM-Autofeed Assembled Left Cover,98,40.13,59.1,,,,40.13,,,,consumable,,,
NEEDS PRICING,CSCC-BS,CSCC-Card Creaser Bottom Shaft-Steel,99.5,43.6,56.2,,,,43.6,,,,consumable,,,
NEEDS PRICING,CSM/RSLAY-ADJ,CSM-MKII  Adjustable Magnetic Side Lay Right,100,36.41,63.6,,,,36.41,,,,consumable,,,
NEEDS PRICING,CSM/LSLAY-FIXED,CSM-MKII Fixed Side Lay Left,100,36.41,63.6,,,,36.41,,,,consumable,,,
NEEDS PRICING,CS-AF-HSR-R,CS-Autoplus High Side Rail-Right,101,43.05,57.4,,,,43.05,,,,consumable,,,
NEEDS PRICING,CS-AF-HSR-L,CS-Autoplus High Side Rail-Left,101,43.05,57.4,,,,43.05,,,,consumable,,,
NEEDS PRICING,CSCC-DS,CSCC-Card Creaser- Driving-Shaft-Steel,106,46.32,56.3,,,,46.32,,,,consumable,,,
NEEDS PRICING,CSJ-PCBOARD,CSJ-Switch Board CreaseStream Junior,109.65,45.3,58.7,,,,45.3,,,,consumable,,,
