Product Code,Description,Original Sales Price,New Sales Price,Difference,Cost Price,Type,Category,Margin %,Gina Pricing,Gina %,Uwe Pricing,Uwe %,New Distributor Price,New Distributor Price %,Last Order Date
DS-STRIPS,Double Sided Tape Strip Rolls 104mm x13mm figerlift,0,0,,296.1,consumable,NEGLECTED,,,,,,,,
DEMO-UNIT-S,Small Demo Roller Rigs,0,0,,0,consumable,NEGLECTED,,,,,,,,
DEMO-UNIT-MULLER,Muller Demo Roller Rig,0,0,,0,consumable,NEGLECTED,,,,,,,,
DEMO-UNIT-L,Large Demo Roller Rigs,0,0,,421.25,consumable,,,,,,,,,28/09/2009
DEMO-02,New hand Demo Unit,980,1816.67,836.67,373.7,consumable,,61.9,1090,111.2,1090,111.2,1090.00,60.0,22/02/2023
DC-STA-SP/01-FP,Digi-Creaser for Spanish Scoring Machine,400,400,0.00,30,consumable,NEGLECTED,92.5,,,,,,,
DC-STA-MB/20-FP,Standard Digi-Creaser for Cas 38/52,626.4,696.67,70.27,32.61,consumable,,94.8,418,66.7,418,66.7,418.00,60.0,18/03/2014
DC-JAB-SC/01-FP,DISCONTINUED - Digi-Creaser for Jab Machine,596.4,596.4,0.00,43.71,consumable,,92.7,,,,,,,22/12/2011
CSP/NY-SL-BL,CSP - Nylon Sleeve - Blue,24,24,0.00,7.7,consumable,NEGLECTED,67.9,,,,,,,
CSP/NY-BK,CSP - Nylon Sleeve - Black,0,0,,0,consumable,NEGLECTED,,,,,,,,
CSP/N-LAYS,CSP - Narrow Lay Guides (Pair),390,390,0.00,348,consumable,NEGLECTED,10.8,,,,,,,
CSP/MT-WASTE,CSP - Waste Stripping Guide for Multi Tool,29,29,0.00,58.97,consumable,NEGLECTED,-103.3,,,,,,,
CSP/35-HOLDER,Creasing Rib/Nylon Sleeve Holder,550,550,0.00,36.3,consumable,,93.4,,,,,,,30/05/2012
CSP/35-FE-PACK-FIX,Creasing Female & Ribs (fixed),0,0,,62.15,consumable,NEGLECTED,,,,,,,,
CSP/35-FE-PACK,Creasing Female & Ribs (bearing),650,650,0.00,54.45,consumable,,91.6,,,,,,,31/01/2017
CSP/35-CT,CreaseStream Plus Cutting Tool 35mm,200,200,0.00,100,consumable,,50.0,,,,,,,23/11/2022
CSP/35-BH-PACK,"Blade Holder, Micro-Perforator Blades & Nylon Sleeves 35mm",450,450,0.00,89.65,consumable,,80.1,,,,,,,30/05/2012
CSP-SHAFT,CSP - Short Shaft for CreasStream Plus,15,15,0.00,2.13,consumable,NEGLECTED,85.8,,,,,,,
CSP-SGB,CSP - Short Gear Belt T5x350 70Teeth,40,40,0.00,1,consumable,,97.5,,,,,,,10/10/2023
CSP-PACK,CreaseStream Plus Tooling Pack,0,0,,341.55,consumable,,,,,,,,,30/03/2012
CSP-LGB,CSP - Large Gear Belt for CreaseStream Plus,40,40,0.00,7.1,consumable,NEGLECTED,82.3,,,,,,,
CSP-FEMALEFIXE,CSP - Creasing Female (Fixed) 9 Channel,200,200,0.00,60.81,consumable,NEGLECTED,69.6,,,,,,,
CSP-FBELT-6MM,CreaseStream Plus Feeder Belt 6mm Thick,0,0,,0,consumable,NEGLECTED,,,,,,,,
CSP-FBELT,CSP - Feeder Belt,60,60,0.00,25.45,consumable,Spacer,57.6,,,,,,,07/02/2024
CSP-COUPLING,CSP - Coupling for CreaseStream Plus,180,180,0.00,75.84,consumable,NEGLECTED,57.9,,,,,,,
CSP-COGBELTDRI,CSP-Cog for Plus Drive Belt,54,54,0.00,22.03,consumable,NEGLECTED,59.2,,,,,,,
CSP-BEARING,CSP - Bearing for Coupling- CreaseStream Plus,26.6,26.6,0.00,10.99,consumable,NEGLECTED,58.7,,,,,,,
CSP-10MMXT5X28,CSP - Plus Gear Side Drive Belt,40,40,0.00,7.74,consumable,NEGLECTED,80.7,,,,,,,
CSP,CreaseStreamPlus Machine  OBSOLETE,10500,10500,0.00,2911.11,consumable,NEGLECTED,72.3,,,,,,,
CSMDR59323940,CSM - Drive Gear for Mini Front Cogwheel,30,30,0.00,12.91,consumable,NEGLECTED,57.0,,,,,,,
CSM/TOWERSCRE,CSM - -Tower Fixing Screw AF/QF 59349479,2,2,0.00,0.79,consumable,,60.5,,,,,,,08/02/2024
CSM/SMALL-TGUI,CSM - Magnetic Guide for Small Sheets 59359003,24,24,0.00,9.77,consumable,NEGLECTED,59.3,,,,,,,
CSM/SM59349977,CSM - Paper Feed Smoother for Auto and Quick Feed,10,10,0.00,3.62,consumable,,63.8,,,,,,,10/07/2024
CSM/SLAY-BEV-FI,CSM - Side Lay Guide Bevilled Fixed 35mm,50,50,0.00,24.07,consumable,NEGLECTED,51.9,,,,,,,
CSM/SLAY-BEV,CSM - Side Lay Guide Bevilled 35mm,38,38,0.00,15.58,consumable,NEGLECTED,59.0,,,,,,,
CSM/SLAY,CSM - Magnetic Side Lay Guide 59349951,32.5,32.5,0.00,11.3,consumable,,65.2,,,,,,,28/03/2025
CSM/SIDESTOP,CSM - Magnetic Side Stop,16.5,16.5,0.00,6.71,consumable,,59.3,,,,,,,01/10/2024
CSM/SHAFT,CSM-Tooling Shaft-Singles,220,220,0.00,105.06,consumable,NEGLECTED,52.2,,,,,,,
CSM/SBAR,CSM - Magnetic Support Bar,10,10,0.00,3.62,consumable,,63.8,,,,,,,12/10/2023
CSM/RSLAY-ADJ,CSM-MKII  Adjustable Magnetic Side Lay Right,100,100,0.00,36.41,consumable,,63.6,,,,,,,25/07/2025
CSM/RSLAY-96-41,CSM-MKII Adjustable Side Lay Right,140,140,0.00,56.51,consumable,,59.6,,,,,,,22/07/2025
CSM/PER-ST-SM,CSM - Perf Stripper/Smoother 59359008 Q/F,15,15,0.00,4.15,consumable,NEGLECTED,72.3,,,,,,,
CSM/NY-SL-BL,CSM -OBSOLETE Now PD-NY/SL-CSM-B,24,24,0.00,7.7,consumable,NEGLECTED,67.9,,,,,,,
CSM/NY-SL-BK,Obsolete Now PD-NY/SL-CSM,24,24,0.00,7.7,consumable,NEGLECTED,67.9,,,,,,,
CSM/MT-WASTE,CSM - Waste Stripper 25mm,29,29,0.00,0,consumable,NEGLECTED,,,,,,,,
CSM/LSLAY-FIXED,CSM-MKII Fixed Side Lay Left,100,100,0.00,36.41,consumable,,63.6,,,,,,,25/07/2025
CSM/LSLAY-96-41,CSM-MKII Adjustable Side Lay Guide Left,140,140,0.00,56.51,consumable,,59.6,,,,,,,22/07/2025
CSM/HANDLE,CSM - CreaseStream Mini Handle Product,22,22,0.00,8.69,consumable,,60.5,,,,,,,25/01/2024
CSM/GPBELT,CSM - Timing Belt for Q/F & A/F T5-270-8,20,20,0.00,7.75,consumable,Machine Belt,61.3,,,,,,,01/08/2025
CSM/EXTBAR5935,CSM - Magnetic Paper Guide Extended Height for AF & QF,27,27,0.00,10.77,consumable,NEGLECTED,60.1,,,,,,,
CSM/ENDSTOP,CSM - Magnetic End Stop,35,35,0.00,14.31,consumable,,59.1,,,,,,,01/10/2024
CSM/BELT-30X2-6,CSM - Rubber Belt 30x2-650 A/F and Q/F,158.12,158.12,0.00,65.34,consumable,Belt,58.7,,,,,,,13/01/2026
CSM/25-SHC-DSF,CSM Spine & Hinge DSF Creaser Device (Double Score Female),550,550,0.00,173.49,tool,Spine and Hinge Creaser,68.5,,,,,,,15/12/2023
CSM/25-SCH-DSF-10MM,Creasestream Spine & Hinge Creaser (10mm),550,550,0.00,22.05,tool,Spine and Hinge Creaser,96.0,,,,,,,13/12/2021
CSM/25-MP,CSM - CreaseStream Micro Perforation Device,400,400,0.00,111.55,consumable,,72.1,,,,,,,02/06/2025
CSM/25-HOLDER,Creasing Rib/Nylon Sleeve Holder for Mini,120,120,0.00,34.88,consumable,,70.9,,,,,,,11/10/2022
CSM/25-GB-TOP,CSM-CreaseStream Gripper Boss (Top Only),57.5,57.5,0.00,18.95,consumable,,67.0,,,,,,,06/11/2023
CSM/25-GB,CSM-Mini Support Rollers (Pair) New Style,85,85,0.00,18.49,tool,Gripper Boss,78.2,,,,,,,10/02/2025
CSM/25-FF-DSF,Tri Creaser Fast Fit Creasing Device (double score female),550,550,0.00,139.17,tool,Fast-Fit Tri-Creaser,74.7,,,,,,,29/04/2025
CSM/25-FF,CSM - CreaseStream Tri-Creaser Fast Fit,400,400,0.00,69.98,consumable,NEGLECTED,82.5,,,,,,,
CSM/25-FE-PACK-DSF,Double Score Female ribs & Nylon Females,300,300,0.00,86.95,consumable,,71.0,,,,,,,27/09/2023
CSM/25-FE-PACK,Creasing Female & Ribs for Mini Obsolete,280,280,0.00,32.45,consumable,,88.4,,,,,,,12/01/2016
CSM/25-FE-HOLD,CSM - Female Holder DSF,127,127,0.00,1,consumable,,99.2,,,,,,,23/01/2025
CSM/25-DSF-PACK,CSM Double Score Female Pack,0,0,,249.85,consumable,,,,,,,,,14/03/2023
CSM/25-CT,CSM - Single Cutting Tool 25mm,332,332,0.00,73.61,consumable,,77.8,,,,,,,11/11/2024
CSM/25-CR,OBSELETE,45.27,45.27,0.00,45.27,consumable,NEGLECTED,0.0,,,,,,,
CSM/25-CB-ST,25mm Cutting Boss Streamlined 11.50mm version. T style Anvil,76,76,0.00,31.4,consumable,Cutting Boss,58.7,,,,,,,26/07/2018
CSM/25-CB-BCC,Cutting Boss 25mm for Business Card Cutting,0,0,,12.25,consumable,Cutting Boss,,,,,,,,
CSM/25-BH-WASTE,CreaseStream Mini Perf Stripper 559349471,12,12,0.00,2.2,consumable,NEGLECTED,81.7,,,,,,,
CSM/25-BH-PACK,"CSM Blade Holder, Micro-Perf Blade & Nylon",280,280,0.00,66.85,consumable,,76.1,,,,,,,25/06/2025
CSM/25-BH,Creasestream mini Blade Holder Only 25mm,215,215,0.00,34,consumable,,84.2,,,,,,,30/06/2022
CSM-SHC-PACK,CreaseStream Mini SHC Tool Pack,0,0,,173.25,consumable,,,,,,,,,13/03/2013
CSM-SHC,CreaseStream Mini Spine & Hinge Creaser Machine,1700,1700,0.00,546.92,consumable,,67.8,,,,,,,05/04/2011
CSM-SHAFT,CCM-OBSOLETE,0,0,,0,consumable,NEGLECTED,,,,,,,,
CSM-SCREWM4X1,CSM - Countersunk Screw for Feeder Tower Bracket,0.1,0.1,0.00,0.01,consumable,NEGLECTED,90.0,,,,,,,
CSM-QF-SHC,CSM - CreaseStream Mini Quick-Feed - SHC,2848,2848,0.00,1403.39,consumable,NEGLECTED,50.7,,,,,,,
CSM-QF-DC/DSF,CSM-CreaseStream Mini Quick Feed,2997,2997,0.00,1642.22,consumable,,45.2,,,,,,,25/02/2025
CSM-QF-CP/DSF,CSM-CreaseStream Mini Quick-Feed MKII-CP-Double-Score Female,2997,2997,0.00,1335.41,consumable,,55.4,,,,,,,18/06/2024
CSM-PIN/59323935,CSM- Fixing Pin Side Wall/Shaft,7.51,7.51,0.00,3.07,consumable,NEGLECTED,59.1,,,,,,,
CSM-ORING,CSM - O-RING,6.1,6.1,0.00,2.2,consumable,,63.9,,,,,,,07/01/2026
CSM-NYLON-FEMALE-Y,CSM Nylon Female Yellow. DSF code,0,0,,11.75,consumable,NEGLECTED,,,,,,,,
CSM-NYLON-FEMALE-R,CSM Nylon  Female Red. DSF code,0,0,,10.98,consumable,NEGLECTED,,,,,,,,
CSM-NYLON-FEMALE-B,CSM Nylon Female Blue. DSF code,0,0,,10.98,consumable,NEGLECTED,,,,,,,,
CSM-LCBEARING,CSM-Ball Bearing for Locking Collar,1,1,0.00,0.1,consumable,,90.0,,,,,,,07/01/2026
CSM-FTWASHER,CSM - Washer for Feeder Tower Tie Plate,0.65,0.65,0.00,0.27,consumable,,58.5,,,,,,,
CSM-FTROLLER,CSM - Roller to Fit CSM Feeder Tower Unit,45.5,50,4.50,18.71,consumable,,58.9,30,65.9,,,30.00,60.0,11/12/2025
CSM-FTP,CSM-Feeder Tower Tie Plate,62.1,62.1,0.00,25.66,consumable,,58.7,,,,,,,
CSM-FRONT-COG,CSM- Front Cogwheel 3 for Mini 59333182,16,16,0.00,1,consumable,,93.8,,,,,,,
CSM-FMW,CSM-CreaseStream Mini Feeder Wedges,0,0,,0,consumable,NEGLECTED,,,,,,,,
CSM-FF-4CREASE,OBSOLETE,600,600,0.00,216.16,consumable,NEGLECTED,64.0,,,,,,,
CSM-FEEDER13,CSM-Feeder Green Rubber Strip 13Deg.,300,300,0.00,217.66,consumable,,27.4,,,,,,,10/02/2025
CSM-FEEDER-OS,CSM-CreaseStream Mini Old Style Feeder Tower,0,0,,0,consumable,NEGLECTED,,,,,,,,
CSM-FEEDBRACKET,CSM-Feeder Bracket A/F & QF,0,0,,12.57,consumable,NEGLECTED,,,,,,,,
CSM-FEEDBRACK,CSM-Feeder Bracket A/F & QF,0,0,,0,consumable,NEGLECTED,,,,,,,,
CSM-DRIVEGEAR,CSM - Bottom Drive Gear Assembly,68,68,0.00,28.75,consumable,NEGLECTED,57.7,,,,,,,
CSM-DELTRAY-MKII,CSM-Delivery Tray for CreaseStream Mini-MKII,0,0,,17.59,consumable,NEGLECTED,,,,,,,,
CSM-DELTRAY,CSM - Delivery Tray for CreaseStream Mini,55,55,0.00,22.36,consumable,,59.3,,,,,,,22/04/2025
CSM-DC/DSF,CSM-CreaseStream Mini,1897,1897,0.00,831.53,consumable,NEGLECTED,56.2,,,,,,,
CSM-DC-PACK,CreaseStream Mini DC Tool Pack-OBSOLETE,0,0,,174.46,consumable,,,,,,,,,12/10/2016
CSM-DC,CreaseStream Mini Double Crease Machine,1700,1700,0.00,655.46,consumable,,61.4,,,,,,,10/03/2011
CSM-CP/DSF,CSM-CreaseStream Mini,1897,1897,0.00,0,consumable,NEGLECTED,,,,,,,,
CSM-CP-PACK,CreaseStream Mini CP Tool Pack OBSOLETE,0,0,,151.28,consumable,,,,,,,,,05/11/2019
CSM-CK25KISS,CSM - Kiss Cutting Blade 25mm OBSOLETE,42,42,0.00,8.8,consumable,NEGLECTED,79.0,,,,,,,
CSM-CK25,CSM - Cutting Knife 25mm OBSOLETE,42,42,0.00,8.8,consumable,NEGLECTED,79.0,,,,,,,
CSM-BOLTM8,CSM - Bolt for Std Calliper Mechanism,2.6,2.6,0.00,1,consumable,,61.5,,,,,,,
CSM-BELTPULLEY,CSM - Belt Pulley 21 T5 24-2 for Mini-59348751,47,47,0.00,0,consumable,,,,,,,,,
CSM-AFGEAR/TWASH,CSM-Autofeed MKII Gearing Thrust Washer,4.9,4.9,0.00,2.01,consumable,,59.0,,,,,,,
CSM-AFGEAR/TPULL,CSM-Autofeed MKII Gearing Timing Pulley,0,0,,0,consumable,,,,,,,,,
CSM-AFGEAR/TBELT280-10,CSM-Autofeed MKII Gearing Belt,24,24,0.00,9.85,consumable,,59.0,,,,,,,
CSM-AFGEAR/SHCOLL,CSM-Autofeed MKII Gearing Shaft Collar,16.65,16.65,0.00,6.87,consumable,,58.7,,,,,,,
CSM-AF-TS,CSM - Transformer Socket for Auto-Feed,8,8,0.00,1.46,consumable,,81.8,,,,,,,11/12/2025
CSM-AF-SPIGOT4,CSM-AutoFeed Top Shaft Spigot,15.4,15.4,0.00,6.36,consumable,NEGLECTED,58.7,,,,,,,
CSM-AF-SHC,CSM - CreaseStream Mini Auto-Feed - SHC,4449,4449,0.00,1700.39,consumable,NEGLECTED,61.8,,,,,,,
CSM-AF-SBKX-16-25,CSM-Autofeed-Top Shaft Slide Bearing,6.6,6.6,0.00,2.67,consumable,,59.5,,,,,,,
CSM-AF-SBKX-16-,OBSOLETE,0,0,,0,consumable,NEGLECTED,,,,,,,,
CSM-AF-ON/OFF,CSM-Autofeed On/Off Switch,4.5,4.5,0.00,1.66,consumable,,63.1,,,,,,,20/03/2025
CSM-AF-LSW,CSM-Autofeed Assembled Left Cover,98,98,0.00,40.13,consumable,,59.1,,,,,,,22/03/2024
CSM-AF-ELBOARD,CSM - Auto-Feed Programmed Electronic Board,189,189,0.00,84.61,consumable,,55.2,,,,,,,18/02/2025
CSM-AF-DOGAMO,CSM - Doga DC Motor for Auto-Feed,463,463,0.00,179.76,consumable,,61.2,,,,,,,02/01/2025
CSM-AF-DC/DSF,CreaseStream Auto Feed MkII - DC - Double Score Female,4697,4697,0.00,2012.99,consumable,,57.1,,,,,,,08/12/2025
CSM-AF-CP/DSF,CreaseStream Auto Feed MkII - CP - Double Score Female,4697,4697,0.00,0,consumable,,,,,,,,,26/03/2025
CSM-AF-CLDISC,CSM - Autofeed Clutch Disc,42,42,0.00,1,consumable,,97.6,,,,,,,
CSM-AF-CLADJMC,CSM - Autofeed Clutch Adjustment Motor,40,40,0.00,16.54,consumable,,58.7,,,,,,,
CSM-AF-CF/ACCS,CSM-Card Folder Accelerator Shaft,0,0,,0,consumable,,,,,,,,,
CSM-AF-ACC/LC42,CSM-Locking Collar for Accelerator Shaft,3.7,3.7,0.00,1.53,consumable,,58.6,,,,,,,
CSM-AF-ACC-SS/,CSM-Accelerator Shaft Support Washer,0.25,0.25,0.00,0.1,consumable,,60.0,,,,,,,
CSM-AF-ACC-ORI,CSM-O Ring for Accelerator Shaft,1.25,1.25,0.00,0.5,consumable,,60.0,,,,,,,
CSM-AF-ACC-BUF,CSM-O Ring Buffer for Accelerator Shaft,0.5,0.5,0.00,0.2,consumable,,60.0,,,,,,,
CSM-ADAPT24V,CSM - Electrical Transformer Adaptor for,75,75,0.00,30.47,consumable,,59.4,,,,,,,23/10/2023
CSJ/SLAY,CSJ - Magnetic Side Lay Guide 559049284,24,24,0.00,13.89,consumable,NEGLECTED,42.1,,,,,,,
CSJ/SHC-30,CSJ - Spine & Hinge Crease Tool,1200,1200,0.00,264,tool,Spine and Hinge Creaser,78.0,,,,,,,
CSJ/SHAFT,CSJ - Tooling Shafts-Singles-59023819,226.2,226.2,0.00,110,consumable,,51.4,,,,,,,
CSJ/SBAR,CSJ - Magnetic Support Strip,13,13,0.00,5.14,consumable,NEGLECTED,60.5,,,,,,,
CSJ/MPB-75-WID,CSJ-75-Wide Junior Extra Heavy Perf Blade,30,30,0.00,12.44,consumable,NEGLECTED,58.5,,,,,,,
CSJ/30-HOLDER,Creasing Rib/Nylon Sleeve Holder,350,350,0.00,21.1,consumable,,94.0,,,,,,,22/07/2025
CSJ/30-FE-PACK,Creasing Female & Ribs,350,350,0.00,35.66,consumable,,89.8,,,,,,,08/10/2021
CSJ/30-BH-PACK,"Blade Holder, Micro-Perforator Blades & Nylon Sleeves",400,400,0.00,81.03,consumable,,79.7,,,,,,,22/07/2025
CSJ-US,CreaseStream Junior Machine -US-OBSOLETE,3847,3847,0.00,1158.79,consumable,,69.9,,,,,,,24/02/2011
CSJ-TOPWASTE,CSJ - Top Micro-Perf Stripper for Junior,10,10,0.00,1.5,consumable,,85.0,,,,,,,24/11/2025
CSJ-SMOOTHER,CSJ - Paper Feed Smoother for Junior,10,10,0.00,3.62,consumable,,63.8,,,,,,,08/05/2024
CSJ-PRO/SBAR,CSJ-Pro Magnetic Support Bar (OBSOLETE),19.5,19.5,0.00,7.88,consumable,NEGLECTED,59.6,,,,,,,
CSJ-PRO/CCP,CSJ-Pro Calliper Control Plate (OBSOLETE),5.3,5.3,0.00,2.19,consumable,NEGLECTED,58.7,,,,,,,
CSJ-PRO/30-SHC,Spine & Hinge Creasing Device for Pro,1097,1097,0.00,237.64,tool,Spine and Hinge Creaser,78.3,,,,,,,
CSJ-PRO/30-MP,Micro-Perf Device for CreasesStream Pro,757,757,0.00,131,tool,Micro-Perforator,82.7,,,,,,,
CSJ-PRO/30-FF,Tri-Creaser Fast Fit Creasing Device for Pro,1097,1097,0.00,95.73,tool,Fast-Fit Tri-Creaser,91.3,,,,,,,
CSJ-PCBOARD,CSJ-Switch Board CreaseStream Junior,109.65,109.65,0.00,45.3,consumable,,58.7,,,,,,,
CSJ-PACK,OBSOLETE,0,0,,177.65,consumable,,,,,,,,,23/03/2012
CSJ-DHTD-5M-305,CSJ-Toothed Drive Belt-Junior,11,11,0.00,4.22,consumable,,61.6,,,,,,,
CSJ-BOTTOMWASTE,CSJ-Bottom Micro-Perf Stripper for Junior,10,10,0.00,1.5,consumable,,85.0,,,,,,,
CSJ-1345302180,CSJ-CreaseStream-Junior Button Start/Stop,37,37,0.00,12.82,consumable,,65.4,,,,,,,
CSJ,CreaseStream Junior Machine OBSOLETE,3747,3747,0.00,1042.84,consumable,,72.2,,,,,,,10/03/2011
CSCC/SIDELAY,CSCC-Magnetic Side Lay Guide,24,24,0.00,0,consumable,,,,,,,,,26/06/2023
CSCC/NY-SL,Creasestream Cardcreaser Nylon Sleeve,18,18,0.00,7.7,consumable,Nylon Sleeve,57.2,,,,,,,23/01/2026
CSCC/HANDLE,CS-Card Creaser Drive Handle,22,22,0.00,0,consumable,,,,,,,,,
CSCC/20-HOLDER,"Creasestream Card Creaser Perf, Cutting Knive Holder",97,97,0.00,51.69,tool,,46.7,,,,,,,23/01/2026
CSCC-SHC-DSF,Creasestream Cardcreaser Spine & Hinge DSF CreaserFULL KIT,400,400,0.00,234,consumable,,41.5,,,,,,,03/08/2020
CSCC-RIB-Y,OBSOLETE Now MOULD-102SB,19.65,19.65,0.00,1.69,consumable,NEGLECTED,91.4,,,,,,,
CSCC-RIB-O,OBSOLETE Now MOULD-118SB,19.65,19.65,0.00,1.69,consumable,NEGLECTED,91.4,,,,,,,
CSCC-MP-PACK,Creasestream Cardcreaser Micro Perf Pack,0,0,,17.68,consumable,,,,,,,,,26/10/2022
CSCC-MP,Creasestream Cardcreaser Micro Perf,147,147,0.00,95.19,consumable,,35.2,,,,,,,16/10/2025
CSCC-HOLDER,CardCreaserTop/Bottom Shaft Holder for,65,65,0.00,26.47,tool,,59.3,,,,,,,
CSCC-HGW/SCREW,CSCC-Card Creaser Srew for Handle Gear Whheel,0,0,,0,consumable,,,,,,,,,
CSCC-HGW,CSCC-Card Creaser Handle Gear Wheel,0,0,,0,consumable,,,,,,,,,
CSCC-GRIP,CS-Card-Creaser White Gripper Band 20mm,0,0,,1,consumable,Gripper Band,,,,,,,,
CSCC-FF-DSF,Fast-Fit Creasing Device for Card Creaser,147,147,0.00,83.47,consumable,,43.2,,,,,,,16/01/2026
CSCC-FE-PACK,Creasestream Card Creaser Female Pack,0,0,,82.22,consumable,,,,,,,,,19/10/2022
CSCC-FE,CS-Card-Creaser Female 20mm,0,0,,1,consumable,NEGLECTED,,,,,,,,
CSCC-DSF/SHC-NY-Y,OBSOLETE,42,42,0.00,9.36,consumable,NEGLECTED,77.7,,,,,,,
CSCC-DSF/SHC-NY-B,OBSOLETE,42,42,0.00,9.03,consumable,,78.5,,,,,,,16/01/2023
CSCC-DS,CSCC-Card Creaser- Driving-Shaft-Steel,106,106,0.00,46.32,consumable,,56.3,,,,,,,
CSCC-CT-PACK,Card Creaser Cutting Pack,27.78,27.78,0.00,24.16,consumable,,13.0,,,,,,,26/10/2022
CSCC-CT,Card Creaser Cutting Tool,147,147,0.00,52.08,consumable,,64.6,,,,,,,11/11/2024
CSCC-COLLAR-T,CS-Card Creaser Support Collar Top,22,22,0.00,9.09,consumable,,58.7,,,,,,,14/11/2025
CSCC-COLLAR-B,CS Card Creaser Support Collar-Bottom,18.7,18.7,0.00,6.74,consumable,,64.0,,,,,,,14/11/2025
CSCC-CK20,OBSOLETE,0,0,,0,consumable,NEGLECTED,,,,,,,,
CSCC-BS,CSCC-Card Creaser Bottom Shaft-Steel,99.5,99.5,0.00,43.6,consumable,,56.2,,,,,,,
CSCC-BH-HOLDER,OBSOLETE,0,0,,40,consumable,NEGLECTED,,,,,,,,
CSCC-6MMX8SCREW,OBSOLETE,2.5,2.5,0.00,0.96,consumable,NEGLECTED,61.6,,,,,,,
CSCC-6MMX6.5SC,OBSOLETE,2.5,2.5,0.00,1.2,consumable,NEGLECTED,52.0,,,,,,,
CSCC,CS- CreaseStream Card- Creaser-Deluxe,1197,1197,0.00,419.95,consumable,Machine,64.9,,,,,,,25/11/2025
CS-TABLE/WHEEL,CSM- Wheel for CreaseStream Table,15,15,0.00,1,consumable,,93.3,,,,,,,
CS-TABLE-EXT,Top Extension for CS Mobile Table,0,0,,85.86,consumable,,,,,,,,,
CS-TABLE,CSM-Table for CSM  MKII,275,275,0.00,251,consumable,,8.7,,,,,,,19/09/2024
CS-SCREW-8MMX,OBSOLETE,2.5,2.5,0.00,1.2,consumable,NEGLECTED,52.0,,,,,,,
CS-SCREW,OBSOLETE,2.7,2.7,0.00,1.2,consumable,NEGLECTED,55.6,,,,,,,
CS-PALLET/90X60HT,Heat Treated Pallet RECYCLED 90x60x15cm,0,0,,6.5,consumable,NEGLECTED,,,,,,,,
CS-PALLET/90X60,Non Heat Treated Pallet RECYCLED 90cmx60x15xm,0,0,,7.5,consumable,NEGLECTED,,,,,,,,
CS-PALLET/80X80,Heat Treated Pallet 80cm x 80cm,0,0,,4.5,consumable,NEGLECTED,,,,,,,,
CS-KNOB,CSM - Fixing Knob for Mini Receiving Tray,2,2,0.00,1,consumable,,50.0,,,,,,,
CS-FOAM,CSM - Box Foams for Mini Standard,0,0,,11.98,consumable,NEGLECTED,,,,,,,,
CS-CP445027,CSM- Outer Box for Mini Standard,0,0,,8.99,consumable,NEGLECTED,,,,,,,,
CS-CF-LAY,CS-CreaseStream Card Folder Magnetic Side Lay,0,0,,0,consumable,,,,,,,,,
CS-CF-CGT/USA,CardFolder Crease Guide Templates x12,57.97,57.97,0.00,1,consumable,,98.3,,,,,,,
CS-CF-CGT,CardFolder Crease Guide Templates x12,57.97,57.97,0.00,1,consumable,,98.3,,,,,,,
CS-CF-BATCHCOU,CS-Cardfolder Batch Counter,1500,1500,0.00,975,consumable,,35.0,,,,,,,18/12/2024
CS-CARTON900,Pallet Cover 90x60x100,0,0,,6.3,consumable,NEGLECTED,,,,,,,,
CS-CARTON1200,Pallet Cover 120x100x100,0,0,,9.1,consumable,NEGLECTED,,,,,,,,
CS-CARDFOLDER,CreaseStream CardFolder 360 with Mobile Table and Extension,7600,7600,0.00,3831,consumable,,49.6,,,,,,,18/12/2024
CS-APLUS-PER-ST,CS-Auto-Plus Perf Stripper & Smoother,15,15,0.00,6.04,consumable,,59.7,,,,,,,03/08/2023
CS-AP-TABLE,CS-Auto-Plus-Mobile Table,400,400,0.00,368.44,consumable,,7.9,,,,,,,10/06/2024
CS-AP-HAND-LSC,CS-Auto-Plus Handle Locking Screw,18,18,0.00,7.1,consumable,NEGLECTED,60.6,,,,,,,
CS-AP-DELTRAY,CS-Delivery Tray for Auto-Plus,0,0,,59.92,consumable,NEGLECTED,,,,,,,,
CS-ALLEN-4MM,CreaseStream - 4mm T-Bar Ball End,10,10,0.00,1,consumable,,90.0,,,,,,,25/09/2023
CS-AF-PLUS,Creasestream Auto Plus and Table,8497,8497,0.00,2118.64,consumable,NEGLECTED,75.1,,,,,,,
CS-AF-HSR-R,CS-Autoplus High Side Rail-Right,101,101,0.00,43.05,consumable,,57.4,,,,,,,
CS-AF-HSR-L,CS-Autoplus High Side Rail-Left,101,101,0.00,43.05,consumable,,57.4,,,,,,,
CP-NY/SL-SH-65-B,CP Applicator Blue Nylon Sleeve Shoei 35/65,47,62.57,15.57,28.25,consumable,Nylon Sleeve,39.9,37.54,79.9,37.54,79.9,37.54,60.0,01/03/2019
CP-NY/SL-SH-65,CP Applicator Black Nylon Sleeve Shoei 35/65,47,62.57,15.57,6.96,consumable,Nylon Sleeve,85.2,37.54,79.9,37.54,79.9,37.54,60.0,
CP-NY/SL-HO-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit Horizon,47,62.57,15.57,31.98,consumable,Nylon Sleeve,32.0,37.54,79.9,37.54,79.9,37.54,60.0,11/03/2024
CP-NY/SL-HO-65-B,X3 coded varying sizes  blue nylon sleeve for testing,0,0,,55.41,consumable,NEGLECTED,,37.54,,37.54,,,,
