Product Code,Description,Sales Price,Cost Price,Type,Category,Margin %,Gina Pricing,Gina %,Uwe Pricing,Uwe %,New Distributor Price,New Distributor Price %,Price Difference,Last Order Date
5MM-LO/HEX-WRE,5mm L-Wrench Allen Key,7.5,0.59,consumable,,92.1,6.85,91.3,6.85,91.3,6.85,91.3,0.00,
5MM-L-WRE-BALL,5mm Hexagon Ball Driver L-Wrench,7.5,1.42,consumable,,81.1,6.85,91.3,6.85,91.3,6.85,91.3,0.00,
5MM-HEX-TOOL,5mm Allen Key,7.5,2.78,consumable,,62.9,6.85,91.3,6.85,91.3,6.85,91.3,0.00,
50MM-BOLT,50mm Long Fixing Bolt,3.5,0.19,consumable,,94.6,2.03,58.0,2.03,58.0,2.10,60.0,0.07,
503700400,M8 x 8mm Brass Tipped Grubscrew,3.5,1.7,consumable,,51.4,3.5,100.0,3.5,100.0,3.50,100.0,0.00,24/07/2025
4MMX4,M4 x 4mm Grubscrew,3.5,0.5,consumable,,85.7,2.03,58.0,3,85.7,2.10,60.0,0.07,
4MM-HEX-TOOL,4mm Allen Key,7.5,3.77,consumable,,49.7,6.85,91.3,6.85,91.3,6.85,91.3,0.00,24/07/2025
4MM-ALL-TOOL,4mm Allen Key,7.5,0.2,consumable,,97.3,6.85,91.3,6.85,91.3,6.85,91.3,0.00,17/06/2019
3MM-L-WRE,3mm L-Wrench Allen Key,7.5,0.88,consumable,,88.3,6.85,91.3,6.85,91.3,6.85,91.3,0.00,12/09/2012
3MM-HEX-TOOL,3mm Allen Key,7.5,2.93,consumable,,60.9,6.85,91.3,6.85,91.3,6.85,91.3,0.00,13/10/2021
2MM-HEX-TOOL,2mm Allen Key,7.5,0.9,consumable,,88.0,6.85,91.3,6.85,91.3,6.85,91.3,0.00,
25MM-HO-SPRING,25mm Long Pressure Strengthening Spring,3.5,0.73,consumable,,79.1,2.44,69.7,3,85.7,2.44,69.7,0.00,04/08/2023
2.5MM-ALL-TOOL,2.5mm Allen Key,7.5,0.15,consumable,,98.0,6.85,91.3,6.85,91.3,6.85,91.3,0.00,
1MM/SHIM-SPACER,Shim Washer 1mm,1.62,0,consumable,,,1.64,101.2,1.64,101.2,1.64,101.2,0.00,
10MMX18-SCREWS,M10 X 18mm Brass tipped Grub Screws,3.5,0,consumable,,,2.03,58.0,3,85.7,2.10,60.0,0.07,
10MMX14-SCREWS,M10 x 14mm Brass Tipped Grubscrew,5.19,3.01,consumable,,42.0,2.03,39.1,3,57.8,3.11,60.0,1.08,06/01/2025
0.5MM/SHIM-SPACER,Shim Washer 0.5mm,1.62,0.23,consumable,,85.8,1.64,101.2,1.64,101.2,1.64,101.2,0.00,
0.1MM/SHIM-SPACER,Shim Washer 0.1mm (DIN 988 A2 ST/ST),1.62,0.09,consumable,,94.4,1.64,101.2,1.64,101.2,1.64,101.2,0.00,
